faits;tauxpourmille;yr_id;dp_id;cl_id
106;0,30137780835783212;7;16;6
231;0,35229042151320172;7;17;6
95;0,31568488666912570;7;18;6
38;0,15886951795643631;7;19;6
208;0,38872837231207413;7;20;6
160;0,26505864422503478;7;21;6
10;0,08621061252640200;7;22;6
67;0,16230344931166382;7;23;6
187;0,34298773497869622;7;24;6
253;0,48869152361654905;7;25;6
214;0,35686413148608898;7;26;6
117;0,27118298361544863;7;27;6
366;0,39904969477059549;7;28;6
30;0,18655092218339200;7;29;6
26;0,14216428723747451;7;30;6
412;0,54826823091673904;7;31;6
1428;1,00864767046887271;7;32;6
13;0,06777222277250951;7;33;6
1448;0,88487409182768662;7;34;6
1041;0,87554553383466238;7;35;6
559;0,51338332468510506;7;36;6
55;0,25147800481923305;7;37;6
482;0,78742858823202677;7;38;6
719;0,56281227666567779;7;39;6
47;0,18160882232474748;7;40;6
87;0,20807324178110695;7;41;6
69;0,20949911494214485;7;42;6
623;0,81066169773118824;7;43;6
36;0,15824940986157573;7;44;6
1103;0,76323147918135648;7;45;6
287;0,42063361785948788;7;46;6
30;0,17175244747237647;7;47;6
102;0,30830240234068018;7;48;6
11;0,14354129422050552;7;49;6
237;0,28877329833937077;7;50;6
90;0,18178402845525993;7;51;6
370;0,65295001050014212;7;52;6
24;0,13969894876541053;7;53;6
85;0,27729025438934157;7;54;6
264;0,36036527935134249;7;55;6
34;0,18579133447358212;7;56;6
167;0,21854033377782955;7;57;6
306;0,29166329093413268;7;58;6
45;0,22203582177924705;7;59;6
2552;0,97862291802959323;7;60;6
297;0,35796114012431013;7;61;6
38;0,13645749169584342;7;62;6
556;0,38025752188361522;7;63;6
254;0,38377159848425330;7;64;6
246;0,35795355334381002;7;65;6
48;0,20888819259491359;7;66;6
460;0,95284455169699533;7;67;6
537;0,46774029177587140;7;68;6
285;0,37117011051752835;7;69;6
3615;1,91936337663537460;7;70;6
21;0,08951368493740436;7;71;6
117;0,21231692202162003;7;72;6
257;0,45326838250207674;7;73;6
135;0,30699260943718021;7;74;6
248;0,29693273276293514;7;75;6
12436;5,79522122590644706;7;76;6
1234;0,98347146298951427;7;77;6
922;0,64537082923851841;7;78;6
885;0,61046144677293523;7;79;6
106;0,28305841951928135;7;80;6
316;0,55560634938496489;7;81;6
102;0,26082553840016770;7;82;6
42;0,16011223104957381;7;83;6
605;0,55750657258781655;7;84;6
317;0,56411616166109968;7;85;6
90;0,12992543723518671;7;86;6
130;0,29590378119508709;7;87;6
121;0,32516130419243100;7;88;6
71;0,19591773662585507;7;89;6
115;0,34415063622978487;7;90;6
27;0,19269197830431059;7;91;6
1220;0,93406568166122816;7;92;6
2061;1,26736165557648350;7;93;6
5378;3,24871845366317435;7;94;6
1969;1,39846531038969535;7;95;6
1657;1,32368965109553893;7;96;6
326;0,84993442990517754;7;97;6
247;0,68378434493736584;7;98;6
599;2,10077402475336061;7;99;6
418;0,48431031546212822;7;100;6
493;1,92189242080477785;7;101;6
3216;5,03739671848690129;1;1;7
2860;5,33446737394989334;1;2;7
1885;5,55418051528651890;1;3;7
1354;8,32897610186694592;1;4;7
1416;10,03493802575350458;1;5;7
19035;17,56475938079032417;1;6;7
1626;5,00066121904187799;1;7;7
1605;5,82850045938025474;1;8;7
1005;6,56575225228167980;1;9;7
2343;7,58473341750024233;1;10;7
3276;8,90156918687589105;1;11;7
1154;4,14069760349052896;1;12;7
31559;15,62545643770884851;1;13;7
5079;7,32183041435591964;1;14;7
578;3,95974487733696900;1;15;7
2135;6,04322818776748694;1;16;7
6243;9,72140687116449875;1;17;7
1941;6,32021099931620611;1;18;7
1301;5,38638292586995693;1;19;7
3898;7,31039940886662620;1;20;7
3511;5,86189567461887684;1;21;7
426;3,56479389466285079;1;22;7
2327;5,61008127023619263;1;23;7
3589;6,66420325727092600;1;24;7
4189;8,24596559883150881;1;25;7
2891;4,79575332808028865;1;26;7
2174;5,01003620407946926;1;27;7
6523;7,18195120501095996;1;28;7
1159;7,51119550494805654;1;29;7
1125;6,38652981515963525;1;30;7
7414;9,99183295013787109;1;31;7
18925;14,03741183504019752;1;32;7
852;4,46859396634917960;1;33;7
19965;12,74351669997491499;1;34;7
20043;17,69831017032515064;1;35;7
8833;8,39815208327985196;1;36;7
1006;4,50101787432048539;1;37;7
5168;8,52491574882510150;1;38;7
11727;9,35979542058819902;1;39;7
1327;5,09371749252447970;1;40;7
3871;9,55778869657539332;1;41;7
2110;6,34073486412496301;1;42;7
5611;7,36354605070623602;1;43;7
902;3,96764303529090911;1;44;7
16805;12,17002256577822905;1;45;7
4571;6,77858022036688279;1;46;7
714;4,11890600933387940;1;47;7
2337;7,02153933053513324;1;48;7
366;4,78919682813849423;1;49;7
5247;6,47031694317909967;1;50;7
2109;4,23186358510480254;1;51;7
4017;7,03646806788781554;1;52;7
870;4,88533501044450880;1;53;7
1379;4,48181274537843510;1;54;7
5761;7,85068838313430728;1;55;7
869;4,59654597868345149;1;56;7
5019;6,71395014099429055;1;57;7
6495;6,21369960517416065;1;58;7
1142;5,45990887402527303;1;59;7
25013;9,60662866211190547;1;60;7
5097;6,18911968059916795;1;61;7
1190;4,17093106397296953;1;62;7
9676;6,57906814666236084;1;63;7
4517;6,94175503304134089;1;64;7
5280;7,83399061701578336;1;65;7
1806;7,92699787998893957;1;66;7
5780;12,18460734154213299;1;67;7
8895;7,93199971107724444;1;68;7
5358;7,02464657164995288;1;69;7
30306;16,50740807112358510;1;70;7
1138;4,79678977584070232;1;71;7
2687;4,84124081344376744;1;72;7
4095;7,21508348882322803;1;73;7
5475;12,74201093369267035;1;74;7
7223;9,01279734869281413;1;75;7
132355;60,42705039019288193;1;76;7
9118;7,26097049185549714;1;77;7
10164;7,27212887208308079;1;78;7
11132;7,77478544609333078;1;79;7
1960;5,23025113210920534;1;80;7
4101;7,16026706521587286;1;81;7
2287;5,91800190452531716;1;82;7
1614;6,28267360070378444;1;83;7
12330;11,67811589275076045;1;84;7
5466;9,77793042750271013;1;85;7
4192;6,25114636659573453;1;86;7
2853;6,54254257927071148;1;87;7
2163;5,76833840918667207;1;88;7
1942;5,25374620239637924;1;89;7
2303;6,76270907724112025;1;90;7
1184;8,21714357098737480;1;91;7
9351;7,26387173452028634;1;92;7
21086;13,15188727025051385;1;93;7
25294;15,74321885153050538;1;94;7
16608;12,05092910718781951;1;95;7
11889;9,72974565500444832;1;96;7
3514;8,91629240567354309;1;97;7
2568;6,82107947301317452;1;98;7
2612;9,69734770857465378;1;99;7
4688;5,49638654792220649;1;100;7
1355;5,28228038578189452;1;101;7
3180;4,94287712753555564;2;1;7
2905;5,43508765365114410;2;2;7
1867;5,52386475259476661;2;3;7
1332;8,12616295030961133;2;4;7
1383;9,78879420174966697;2;5;7
16426;15,16278812159031020;2;6;7
1599;4,90924497715773445;2;7;7
1564;5,71681305948190488;2;8;7
888;5,79812344518226830;2;9;7
2356;7,59950970905102885;2;10;7
3422;9,24215416194025963;2;11;7
1108;3,96839609463980025;2;12;7
31889;15,75417382600799776;2;13;7
5094;7,34003648404471409;2;14;7
580;3,99605905899698932;2;15;7
2164;6,14188201569529024;2;16;7
6287;9,75783133091107757;2;17;7
1820;5,98180479596129544;2;18;7
1224;5,06907862041546586;2;19;7
4212;7,89031488201056952;2;20;7
3494;5,83486692027908482;2;21;7
481;4,05435020819636183;2;22;7
2117;5,11839770216099321;2;23;7
3573;6,62811858266226661;2;24;7
4129;8,07149992278414885;2;25;7
2761;4,58757516495165607;2;26;7
2061;4,75725533373496479;2;27;7
6795;7,47501727119516701;2;28;7
1078;6,85536950950403501;2;29;7
1058;5,95422339030553438;2;30;7
7266;9,76379307101258043;2;31;7
20439;14,99920743950121604;2;32;7
925;4,84062567049206915;2;33;7
21235;13,41114979057512357;2;34;7
18920;16,52557621155532530;2;35;7
8679;8,18619900603565931;2;36;7
1037;4,66629468303394646;2;37;7
5833;9,61730290134886268;2;38;7
12901;10,24928459183203167;2;39;7
1517;5,83039955724322390;2;40;7
3556;8,72757974101962475;2;41;7
1943;5,85390838015756998;2;42;7
5209;6,82752663705319307;2;43;7
834;3,66943414157680081;2;44;7
17597;12,61515984196818607;2;45;7
4406;6,49751882083158261;2;46;7
816;4,69429551050463711;2;47;7
2428;7,29475246513360709;2;48;7
324;4,22970979491129384;2;49;7
4940;6,07257837498294428;2;50;7
2325;4,67916994543987208;2;51;7
4136;7,27023440177888780;2;52;7
825;4,69710772033705304;2;53;7
1489;4,84314267592577519;2;54;7
5674;7,73571503556329354;2;55;7
803;4,28982781923958356;2;56;7
5089;6,77753465012925194;2;57;7
6308;6,04491328405151052;2;58;7
1171;5,65203540848143149;2;59;7
24923;9,56971786937371505;2;60;7
4957;6,01210668730132003;2;61;7
1260;4,44645201360755404;2;62;7
8877;6,04692857989479737;2;63;7
4455;6,81461493983865196;2;64;7
5613;8,28720716836776283;2;65;7
1966;8,60280925917822437;2;66;7
5830;12,28786052119076366;2;67;7
9810;8,71566928077515257;2;68;7
5152;6,74319071240658108;2;69;7
32930;17,86451504053286499;2;70;7
1158;4,89311625587871202;2;71;7
2826;5,10481489175299608;2;72;7
4103;7,24264173724550098;2;73;7
5328;12,35696029909039062;2;74;7
7118;8,81638921918351315;2;75;7
134264;61,37709906076545252;2;76;7
8988;7,16530423843530428;2;77;7
10552;7,51568557482672706;2;78;7
10483;7,28863784585048879;2;79;7
2092;5,58833821734147929;2;80;7
4207;7,34920332679410837;2;81;7
2144;5,52734022532161173;2;82;7
1635;6,32864845615814264;2;83;7
11676;11,02820333604095460;2;84;7
5485;9,80376385887584689;2;85;7
4225;6,25696967183860142;2;86;7
2904;6,64719508510424006;2;87;7
2178;5,81690374065903626;2;88;7
2035;5,53480946384423156;2;89;7
2118;6,26088190344998896;2;90;7
1220;8,55408001570585164;2;91;7
9677;7,46607207610347778;2;92;7
20052;12,46002935426823655;2;93;7
25927;15,97364567179940309;2;94;7
17692;12,74707729374620868;2;95;7
12456;10,13822034188006427;2;96;7
3155;8,08449903011636017;2;97;7
2584;6,93516267035969491;2;98;7
2347;8,73464830666170400;2;99;7
4372;5,12148293405212129;2;100;7
1410;5,49669029073983051;2;101;7
3179;4,90863666824163047;3;1;7
2949;5,52955471052809155;3;2;7
1789;5,30591302336203263;3;3;7
1224;7,46032133018016985;3;4;7
1234;8,77055821689007686;3;5;7
17360;15,98204413658755740;3;6;7
1550;4,74577931819991061;3;7;7
1533;5,63924295094631134;3;8;7
917;5,99087975121842842;3;9;7
2289;7,38339461970195465;3;10;7
2988;8,01489246417707868;3;11;7
1098;3,93162270744859876;3;12;7
28753;14,13370416303529709;3;13;7
4852;6,99079036850052482;3;14;7
539;3,72327565364556312;3;15;7
2121;6,02937079635451845;3;16;7
5734;8,86337358485899607;3;17;7
1650;5,43822180034804692;3;18;7
1151;4,78421168577995992;3;19;7
3895;7,30467724391433215;3;20;7
3421;5,70562256497838494;3;21;7
457;3,88926240181101779;3;22;7
2295;5,55128223734815585;3;23;7
3175;5,86384069560849142;3;24;7
4149;8,06050527264673633;3;25;7
2762;4,60362489624342874;3;26;7
2051;4,74771815545015308;3;27;7
6606;7,24552638650485026;3;28;7
1054;6,67709831298739953;3;29;7
1007;5,57274171144598007;3;30;7
6808;9,13264060483622231;3;31;7
19487;14,11414151949195883;3;32;7
890;4,65279193655473833;3;33;7
20596;12,85767349525078806;3;34;7
17695;15,26457445523714185;3;35;7
8933;8,35462595442693257;3;36;7
1059;4,80065277998141315;3;37;7
5622;9,25036198499407547;3;38;7
13145;10,40312196542633671;3;39;7
1341;5,16273590353653233;3;40;7
3347;8,15635242655749337;3;41;7
1662;5,03258157505874415;3;42;7
5370;7,03394237406688916;3;43;7
924;4,06061032203628169;3;44;7
17373;12,29945161139594845;3;45;7
4256;6,26947241270098399;3;46;7
851;4,89280108550040538;3;47;7
2539;7,64828147121727842;3;48;7
282;3,68531102979613179;3;49;7
4781;5,85990883496775883;3;50;7
2097;4,22796749082125789;3;51;7
4026;7,09474819459276596;3;52;7
869;4,99227317902670809;3;53;7
1336;4,35060113845071683;3;54;7
5183;7,06641998503004221;3;55;7
796;4,29446197836583821;3;56;7
4569;6,05272187021024877;3;57;7
6077;5,82353640165439401;3;58;7
993;4,82441650309967507;3;59;7
25183;9,66260128599350665;3;60;7
4620;5,58542373660012093;3;61;7
1164;4,13362548074703540;3;62;7
8519;5,80810680535035839;3;63;7
4540;6,88872434177783788;3;64;7
5156;7,58447213191921232;3;65;7
1976;8,62162999419698117;3;66;7
5508;11,56275650405053490;3;67;7
9708;8,56422996033706418;3;68;7
4956;6,47859227876247967;3;69;7
33687;18,11592644139037489;3;70;7
1125;4,76658559940343540;3;71;7
2787;5,04722149279679844;3;72;7
3835;6,77606133263128552;3;73;7
4852;11,18683771246230307;3;74;7
7230;8,85271072941193715;3;75;7
140854;64,74256998411013342;3;76;7
9204;7,32870816787869561;3;77;7
10286;7,28204140696459312;3;78;7
10024;6,95435958701205337;3;79;7
1892;5,04803908228143605;3;80;7
4209;7,37564442699881884;3;81;7
2061;5,30370873606521887;3;82;7
1504;5,80417097605779464;3;83;7
11190;10,48050149059143266;3;84;7
5110;9,12837423833452810;3;85;7
3860;5,67654571898745708;3;86;7
2636;6,02395871897181401;3;87;7
2048;5,48768887376439984;3;88;7
1899;5,18693733065291518;3;89;7
1944;5,75993173414240989;3;90;7
1076;7,58537066802018956;3;91;7
9069;6,99422584971476269;3;92;7
20080;12,40179850783141369;3;93;7
25066;15,35269989103784738;3;94;7
17094;12,23698254651506545;3;95;7
12821;10,35136175994949070;3;96;7
3065;7,90704513852162805;3;97;7
2221;6,02251188368227375;3;98;7
2179;7,89126781782361864;3;99;7
4018;4,69413910213198982;3;100;7
1173;4,57277851846654038;3;101;7
2975;4,55986217720773901;4;1;7
2949;5,55006634107783103;4;2;7
1900;5,65518267728253576;4;3;7
1120;6,81646663583026946;4;4;7
1195;8,46197422461407811;4;5;7
16970;15,50787136417179113;4;6;7
1550;4,72160790549473308;4;7;7
1478;5,46229978342979194;4;8;7
899;5,86481567256192626;4;9;7
2192;7,06545213091715496;4;10;7
3048;8,14820755473574465;4;11;7
1069;3,82338739963160990;4;12;7
27336;13,37960266456529368;4;13;7
4843;6,96929796159187198;4;14;7
549;3,79426644182124750;4;15;7
2040;5,79520759058562795;4;16;7
5429;8,33489417493912654;4;17;7
1576;5,21326073581073501;4;18;7
1169;4,86935223869406375;4;19;7
3741;7,00399158247897535;4;20;7
3204;5,33482521953704847;4;21;7
407;3,49005719577763118;4;22;7
2048;4,95616168509497257;4;23;7
3274;6,01867000996371182;4;24;7
4066;7,86822560482388500;4;25;7
2707;4,51537680127171193;4;26;7
1913;4,43260151769680899;4;27;7
6065;6,62776338939339293;4;28;7
934;5,89248424359807466;4;29;7
896;4,92488993200793690;4;30;7
6724;8,98405610625877671;4;31;7
20081;14,34317186878365646;4;32;7
859;4,48852265423744701;4;33;7
21368;13,15966938239838768;4;34;7
18459;15,70146211838318884;4;35;7
8494;7,86847219726206060;4;36;7
1011;4,60978679166134686;4;37;7
5538;9,07751291226218271;4;38;7
13684;10,76491976657651328;4;39;7
1256;4,84569770716708081;4;40;7
3164;7,64823901955570662;4;41;7
1663;5,04750053115609898;4;42;7
5139;6,71208436406951581;4;43;7
871;3,82739376895021310;4;44;7
17147;11,99701666302845027;4;45;7
4159;6,11227540070014097;4;46;7
845;4,85369972543568373;4;47;7
2374;7,16633813403527675;4;48;7
284;3,70737820479348335;4;49;7
4693;5,73524972716929415;4;50;7
2028;4,09659727903523851;4;51;7
3999;7,05471416852634192;4;52;7
861;4,99095715080690105;4;53;7
1344;4,37696621529202545;4;54;7
5086;6,93142171827300491;4;55;7
878;4,76958763166615007;4;56;7
4327;5,69578930186761845;4;57;7
5922;5,65863036683633602;4;58;7
1057;5,16991763347876265;4;59;7
24871;9,53516136279465876;4;60;7
4637;5,59066045026699410;4;61;7
1203;4,29731873030842060;4;62;7
7848;5,35598023037266646;4;63;7
4187;6,32332153342434999;4;64;7
4962;7,26904094658675870;4;65;7
2039;8,88193860615855080;4;66;7
5359;11,16507180522481235;4;67;7
9482;8,31712800324896051;4;68;7
5265;6,86363719322214205;4;69;7
33789;18,01362337244841427;4;70;7
1141;4,84886087891446760;4;71;7
2589;4,69452921433272952;4;72;7
4040;7,13261724680974307;4;73;7
4484;10,27417662235297868;4;74;7
6680;8,08624684357954493;4;75;7
163694;75,59446814779376211;4;76;7
10131;8,06844038027034927;4;77;7
10044;7,06728201649736132;4;78;7
10162;7,01695268701228425;4;79;7
2060;5,49512107939116135;4;80;7
4098;7,18242986264347838;4;81;7
2161;5,54324293820092162;4;82;7
1340;5,14061894586621282;4;83;7
10708;9,94510133174082966;4;84;7
5145;9,16346227485400000;4;85;7
3679;5,36733961443856611;4;86;7
2756;6,28599450317606934;4;87;7
2018;5,41950107288933580;4;88;7
1958;5,37175684981303103;4;89;7
1767;5,26351848486924645;4;90;7
994;7,03378196691150404;4;91;7
9007;6,91963102471538249;4;92;7
20927;12,88325164972970782;4;93;7
27306;16,60037096412372293;4;94;7
17307;12,29955568947726086;4;95;7
13068;10,45712721877865725;4;96;7
2832;7,37041268585437770;4;97;7
2324;6,37571740537930598;4;98;7
2461;8,73692656153480129;4;99;7
3981;4,62256592468735850;4;100;7
1265;4,93142781403254293;4;101;7
2492;3,78806304115186299;5;1;7
2328;4,39764703215496056;5;2;7
1552;4,62416723276961328;5;3;7
903;5,45780926074789452;5;4;7
843;5,99551936275381347;5;5;7
13053;11,89436946993375344;5;6;7
1300;3,94746830638427104;5;7;7
1150;4,26398122365137677;5;8;7
722;4,68971251152941804;5;9;7
1751;5,62236100630950286;5;10;7
2177;5,80197592326573730;5;11;7
800;2,86170113824162753;5;12;7
22428;10,95079758016083460;5;13;7
3448;4,94303609649242315;5;14;7
383;2,65274035697712263;5;15;7
1592;4,52635349911008245;5;16;7
4069;6,20549664561566239;5;17;7
1153;3,83141762452107271;5;18;7
727;3,03942472511392614;5;19;7
3114;5,81971226624903260;5;20;7
2413;3,99741567821880572;5;21;7
335;2,88805551963446705;5;22;7
1476;3,57552076394053397;5;23;7
2691;4,93572189747417944;5;24;7
3313;6,39934789621196476;5;25;7
2413;4,02389322091557311;5;26;7
1517;3,51610757388577388;5;27;7
4179;4,55636249848720976;5;28;7
733;4,55806086534754495;5;29;7
679;3,71267503977866120;5;30;7
5317;7,07558782471917880;5;31;7
16254;11,48078377857216914;5;32;7
700;3,64927353390435760;5;33;7
16371;10,00433270532531616;5;34;7
14074;11,83710647760714529;5;35;7
6887;6,32499276763205387;5;36;7
783;3,58013232315380847;5;37;7
4039;6,59839018230115393;5;38;7
10690;8,36782091454255195;5;39;7
1001;3,86788151376749445;5;40;7
2363;5,65146057849144512;5;41;7
1225;3,71936834498735402;5;42;7
4275;5,56272673804306539;5;43;7
717;3,15180074640971641;5;44;7
12044;8,33396186333658662;5;45;7
3191;4,67680095675827801;5;46;7
604;3,45794927577717992;5;47;7
1648;4,98119959860236250;5;48;7
222;2,89692430154111147;5;49;7
3684;4,48877987798414324;5;50;7
1598;3,22767641635005953;5;51;7
3091;5,45477968231334920;5;52;7
563;3,27710450645525553;5;53;7
1084;3,53626630303583855;5;54;7
3988;5,44369975020133978;5;55;7
748;4,08740935841880582;5;56;7
3244;4,24517869925316838;5;57;7
4530;4,31776048343667007;5;58;7
881;4,34696797750036978;5;59;7
17758;6,80971229559934166;5;60;7
3596;4,33410188514147876;5;61;7
966;3,46889307837328298;5;62;7
5827;3,98518089930903940;5;63;7
3220;4,86513601228069081;5;64;7
3285;4,77998952331063354;5;65;7
1189;5,17433460406983858;5;66;7
4009;8,30424740815925055;5;67;7
7498;6,53094358982399203;5;68;7
3727;4,85386316455729094;5;69;7
26423;14,02913928100594809;5;70;7
929;3,95991491937374462;5;71;7
2019;3,66382791078334025;5;72;7
2718;4,79370997525542641;5;73;7
3201;7,27913587265491824;5;74;7
5456;6,53252012078457334;5;75;7
111324;51,87738885114259801;5;76;7
7967;6,34952767069486157;5;77;7
8132;5,69214271514927539;5;78;7
8723;6,01701152565007202;5;79;7
1566;4,18178759403013789;5;80;7
3016;5,30287579033244949;5;81;7
1647;4,21156531122623790;5;82;7
1041;3,96849601244300754;5;83;7
9025;8,31652366546288135;5;84;7
3647;6,49000517847959113;5;85;7
2866;4,13740336795605668;5;86;7
2223;5,05995465843598868;5;87;7
1595;4,28621719162749937;5;88;7
1361;3,75554985278575693;5;89;7
1501;4,49191395635571400;5;90;7
555;3,96089066514416199;5;91;7
8138;6,23067747324514354;5;92;7
18253;11,22423692345344648;5;93;7
23151;13,98495368552550389;5;94;7
15015;10,66427457364208919;5;95;7
9638;7,69928838699988205;5;96;7
2397;6,24936450454819159;5;97;7
1602;4,43490899024153951;5;98;7
1952;6,84592804059859805;5;99;7
2956;3,42493132178481119;5;100;7
1110;4,32718171824199516;5;101;7
2988;4,54202743457534730;6;1;7
2305;4,35419948845239890;6;2;7
1527;4,54968000286030971;6;3;7
983;5,94133610555391023;6;4;7
763;5,42654955371430603;6;5;7
13855;12,62518110824577811;6;6;7
1378;4,18431640476732714;6;7;7
1174;4,35296865788410070;6;8;7
673;4,37143562362783644;6;9;7
1940;6,22922921315844391;6;10;7
2330;6,20973996380760962;6;11;7
829;2,96543780450288663;6;12;7
23911;11,67489392452406349;6;13;7
3550;5,08926280236313833;6;14;7
384;2,65966657200839451;6;15;7
1713;4,87037911053741901;6;16;7
4059;6,19024597801768817;6;17;7
1321;4,38968142410436890;6;18;7
900;3,76269910949454411;6;19;7
2979;5,56741260152725381;6;20;7
2538;4,20449274401961404;6;21;7
326;2,81046596836070517;6;22;7
1695;4,10603502363089756;6;23;7
2734;5,01459073492917451;6;24;7
3158;6,09995190348245853;6;25;7
2439;4,06725054530173402;6;26;7
1590;3,68530721323558375;6;27;7
4580;4,99357268319488323;6;28;7
847;5,26695436964443431;6;29;7
729;3,98606789985072707;6;30;7
5460;7,26588480778008616;6;31;7
16950;11,97239356754019113;6;32;7
658;3,43031712187009630;6;33;7
17881;10,92709505246606660;6;34;7
14695;12,35940597473617863;6;35;7
6715;6,16702866772894520;6;36;7
958;4,38028961121500515;6;37;7
4332;7,07705527846709526;6;38;7
10728;8,39756620871959747;6;39;7
975;3,76741705886444267;6;40;7
2485;5,94324144627644557;6;41;7
1325;4,02299025070060789;6;42;7
4615;6,00514243182894614;6;43;7
719;3,16059238029091549;6;44;7
13961;9,66044848671887202;6;45;7
3311;4,85267564018384778;6;46;7
675;3,86443006812847090;6;47;7
1811;5,47387892783305752;6;48;7
253;3,30144976707162741;6;49;7
3886;4,73490733057719293;6;50;7
1674;3,38118292926783459;6;51;7
3457;6,10067077378105704;6;52;7
585;3,40516187615688182;6;53;7
1123;3,66349359622624293;6;54;7
4373;5,96923244925538210;6;55;7
813;4,44259867432418432;6;56;7
3421;4,47680528056260396;6;57;7
4522;4,31013529935996065;6;58;7
885;4,36670449499185942;6;59;7
19273;7,39067378494684668;6;60;7
3949;4,75955738165286490;6;61;7
1062;3,81362779423646669;6;62;7
5857;4,00569839149700435;6;63;7
4092;6,18265110628962411;6;64;7
3372;4,90658285315173703;6;65;7
1197;5,20914930283565702;6;66;7
3981;8,24624817457769410;6;67;7
8234;7,17201780723002802;6;68;7
4479;5,83323131581757703;6;69;7
33533;17,80415272716846786;6;70;7
857;3,65301085673121584;6;71;7
2221;4,03039216931639377;6;72;7
2861;5,04591767446864470;6;73;7
2563;5,82831154064809542;6;74;7
5960;7,13596406156086083;6;75;7
107457;50,07535278805315926;6;76;7
7649;6,09608850924375556;6;77;7
9107;6,37461186754358700;6;78;7
9234;6,36949265480371007;6;79;7
1537;4,10434708302957940;6;80;7
3075;5,40661241885685762;6;81;7
1555;3,97631090404177323;6;82;7
1063;4,05236432394516477;6;83;7
9944;9,16338075671611030;6;84;7
4208;7,48833062545712025;6;85;7
2951;4,26011072534484381;6;86;7
2013;4,58195624265931034;6;87;7
1951;5,24289011966473506;6;88;7
1423;3,92663294674072949;6;89;7
1618;4,84204982104166870;6;90;7
592;4,22495004282043940;6;91;7
9232;7,06827407630857252;6;92;7
19808;12,18044622690877610;6;93;7
25144;15,18887631069298472;6;94;7
16587;11,78077404948393792;6;95;7
10801;8,62834756878872433;6;96;7
2353;6,13464942811927294;6;97;7
1543;4,27157588760467899;6;98;7
1929;6,76526392946449562;6;99;7
2882;3,33919217502835775;6;100;7
1177;4,58837196609984499;6;101;7
3263;4,96005204786457821;7;1;7
2615;4,93979681661736247;7;2;7
1723;5,13365988534925499;7;3;7
1054;6,37046618031924794;7;4;7
995;7,07656199992887913;7;5;7
16330;14,88049133869747820;7;6;7
1496;4,54262506642374575;7;7;7
1312;4,86464640472226595;7;8;7
903;5,86538836275770681;7;9;7
2179;6,99664456467641749;7;10;7
2810;7,48899969884093686;7;11;7
976;3,49127538865478559;7;12;7
27307;13,33304037459657110;7;13;7
4500;6,45117820017862531;7;14;7
451;3,12372297910360919;7;15;7
2000;5,68637374260060557;7;16;7
4683;7,14188763613127175;7;17;7
1361;4,52260137638610527;7;18;7
992;4,14733057402065342;7;19;7
3406;6,36542709661021355;7;20;7
3068;5,08249950301504150;7;21;7
446;3,84499331867752936;7;22;7
2041;4,94419910515083316;7;23;7
2942;5,39609580913007658;7;24;7
3916;7,56409488728223778;7;25;7
2534;4,22567153825116559;7;26;7
1872;4,33892773784717800;7;27;7
4976;5,42533136934011750;7;28;7
898;5,58409093735620043;7;29;7
817;4,46723933357756486;7;30;7
6047;8,04703396202310905;7;31;7
18080;12,77055313870953945;7;32;7
748;3,89950943337208500;7;33;7
18468;11,28581127615588287;7;34;7
15735;13,23411044657868629;7;35;7
9308;8,54842931336128231;7;36;7
1026;4,69120787171878284;7;37;7
4881;7,97393970780191363;7;38;7
11330;8,86879429015595022;7;39;7
1199;4,63295697802919637;7;40;7
3308;7,91156648059657286;7;41;7
1460;4,43287982341349984;7;42;7
6007;7,81644433109349546;7;43;7
754;3,31444597321189116;7;44;7
15229;10,53785330594095804;7;45;7
3766;5,51953381483913308;7;46;7
795;4,55143985801797690;7;47;7
2153;6,50759874744592626;7;48;7
264;3,44499106129213262;7;49;7
4616;5,62437782757187943;7;50;7
2211;4,46582763238421876;7;51;7
4002;7,06244849195018531;7;52;7
808;4,70319794176882233;7;53;7
1370;4,46926645309880044;7;54;7
4981;6,79916460776150355;7;55;7
853;4,66117671488133922;7;56;7
4127;5,40069435629402772;7;57;7
5559;5,29854978530341025;7;58;7
939;4,63314748112695529;7;59;7
23007;8,82256170654657268;7;60;7
4290;5,17054980179559109;7;61;7
1159;4,16195349672322479;7;62;7
7341;5,02063033839499884;7;63;7
4091;6,18114019448456720;7;64;7
4851;7,05866946045049737;7;65;7
1630;7,09349487353560626;7;66;7
4958;10,27000714633413736;7;67;7
10059;8,76163797946646206;7;68;7
5090;6,62896793871655898;7;69;7
33643;17,86255659201767898;7;70;7
1000;4,26255642559068360;7;71;7
2501;4,53850104253052677;7;72;7
3571;6,29813771951329215;7;73;7
4158;9,45537237066515068;7;74;7
7775;9,30908063399927777;7;75;7
121879;56,79605723643066995;7;76;7
9402;7,49319181120535749;7;77;7
10622;7,43506393511013286;7;78;7
10921;7,53316323187257098;7;79;7
1795;4,79330059468971736;7;80;7
4165;7,32310267464676823;7;81;7
1895;4,84572936537566523;7;82;7
1274;4,85673767517040567;7;83;7
11432;10,53457047574201333;7;84;7
4783;8,51156971995280642;7;85;7
3624;5,23166427267018452;7;86;7
2818;6,41428350313657969;7;87;7
2294;6,16462836212757637;7;88;7
1674;4,61924353678424460;7;89;7
1778;5,32086809753528289;7;90;7
740;5,28118755352554992;7;91;7
10129;7,75504204061195068;7;92;7
22038;13,55173030839133652;7;93;7
